step,Qk_bin_0,Qk_bin_1,Qk_bin_2,Qk_bin_3,Qk_bin_4,Qk_bin_5,Qk_bin_6,Qk_bin_7,Qk_bin_8,Qk_bin_9,Qk_bin_10,Qk_bin_11,Qk_bin_12,Qk_bin_13,Qk_bin_14,Qk_bin_15,Qk_bin_16,Qk_bin_17,Qk_bin_18,Qk_bin_19,Qk_bin_20,Qk_bin_21,Qk_bin_22,Qk_bin_23,Qk_bin_24,Qk_bin_25,Qk_bin_26,Qk_bin_27,Qk_bin_28,Qk_bin_29
780,1.0,1.0,0.73768425,-3.089158e-08,1.4754337e-06,2.9433368e-06,-1.0875054e-05,-1.0975757e-05,1.7727998e-05,1.7798027e-05,1.1943295e-05,6.4514165e-07,2.8625598e-06,1.1339484e-05,-5.1175657e-06,5.533361e-06,4.0106524e-06,2.3278377e-05,3.1210216e-06,-1.4928774e-05,-1.0142066e-05,-2.2222862e-06,9.793894e-06,-3.7958227e-07,-4.9330777e-07,2.65847e-07,-3.1258594e-07,7.5325283e-07,-4.703723e-07,-4.600705e-08
781,1.0,1.0,0.73769486,5.422534e-06,5.9721464e-07,-1.9818867e-06,-9.812367e-06,-1.1818373e-05,7.099484e-06,8.593525e-06,1.0360482e-05,-5.739891e-06,-1.6094244e-05,3.6997747e-06,4.284862e-06,-3.338848e-06,-8.7399785e-06,2.7728338e-06,1.1652074e-05,1.0157539e-05,5.664134e-06,-2.452091e-06,8.5467684e-07,-1.3217289e-06,-1.4805336e-06,5.409122e-09,-5.786833e-07,-1.279e-07,-4.919056e-08,8.0951764e-08
782,1.0,1.0,0.7377054,-7.626308e-07,6.1421395e-07,4.4861285e-06,6.5692516e-06,2.8874972e-06,2.0465162e-05,-5.214765e-06,-3.7483067e-06,1.1197423e-06,-1.7048878e-05,8.765791e-06,-1.670285e-05,1.7556624e-06,-9.82422e-06,6.520385e-06,-1.0626734e-05,3.0920498e-06,1.7961892e-06,2.0535797e-06,-3.116685e-06,-2.6953214e-06,-3.058745e-07,2.9028388e-07,6.2166924e-07,2.313584e-08,4.2970193e-08,1.4523448e-07
783,1.0,1.0,0.737716,-8.660158e-07,6.9944176e-06,7.978426e-07,-5.9653544e-06,-1.4631018e-05,5.5527203e-06,-5.12708e-06,-1.6108856e-05,-5.214807e-06,1.0403149e-05,-6.3449984e-06,3.6855467e-06,2.7999006e-06,-7.113076e-06,-2.3462637e-05,-6.6526686e-06,-4.237582e-07,-2.7509575e-06,4.836614e-06,3.0884152e-07,2.2903976e-06,-4.0287077e-06,1.7717587e-06,-2.8293647e-07,4.3518494e-07,8.056922e-08,1.4955691e-07
784,1.0,1.0,0.7377266,-6.150649e-07,-2.726869e-06,-1.2141468e-06,-7.1038553e-06,-6.065382e-06,8.038122e-06,-3.6447822e-05,5.346057e-06,1.48205e-05,-1.5268513e-07,-6.62825e-06,8.781848e-06,1.5611753e-05,-9.787917e-06,1.8646153e-05,2.8376817e-06,6.997654e-06,3.389106e-06,-1.9705196e-06,-5.562871e-06,-5.873186e-06,-3.401796e-06,5.446902e-07,1.5512751e-06,6.5444254e-07,-6.1562366e-07,-2.0565149e-07
785,1.0,1.0,0.73773724,1.5451284e-06,-2.3014984e-07,-1.014466e-05,-1.6831329e-05,-1.24668195e-05,2.5206453e-05,-1.5817606e-05,1.3237126e-05,1.0837474e-05,6.737827e-06,-2.7952006e-05,-4.3870755e-06,1.8343686e-05,6.52697e-06,-1.898465e-07,-9.222115e-06,-5.135178e-06,-5.4611733e-06,-1.3158896e-06,-2.2286574e-06,3.61556e-07,-6.9985794e-07,-1.1309562e-06,4.8426267e-07,7.7032837e-07,7.557647e-07,-6.812613e-08
786,1.0,1.0,0.73774785,-2.9327864e-06,1.7032533e-05,7.2827133e-06,-6.966038e-06,-6.280711e-07,-4.4478952e-07,5.5844425e-06,-3.511364e-06,-5.5898875e-07,1.913004e-06,-1.1759568e-05,-6.880435e-06,1.0563051e-05,-7.574516e-06,1.9373916e-05,-4.7452014e-07,1.3825288e-05,-4.115407e-06,-4.434791e-06,2.96666e-06,-7.222699e-07,9.893652e-08,2.3425014e-07,3.1133692e-07,-5.7672278e-08,8.667579e-08,3.4122436e-08
787,1.0,1.0,0.7377584,1.4047131e-06,-1.1137097e-05,-1.6553065e-06,6.493942e-06,-7.737865e-06,1.3226474e-05,-4.8150996e-06,9.47051e-06,6.5265926e-06,-1.7798953e-05,-1.063229e-05,-1.7502768e-07,1.3662162e-05,-6.167417e-06,-1.529464e-06,-6.4194364e-06,2.2564216e-06,-1.1580393e-06,1.4947075e-06,-2.8075444e-06,-4.4592116e-06,-1.2306125e-06,2.0860791e-06,1.0104711e-06,4.3162018e-07,-5.487084e-07,-1.431522e-07
788,1.0,1.0,0.737769,-9.62572e-07,2.9641842e-06,8.457924e-06,-2.1149266e-05,-2.9420667e-06,1.8850722e-05,-1.0577771e-06,5.2059568e-06,-1.6242378e-06,2.5964218e-06,3.6247632e-06,-1.164461e-05,-4.861436e-06,-1.0110223e-05,1.9149993e-05,2.2798956e-07,-4.3989053e-06,7.526575e-07,6.399649e-06,-2.1791598e-06,2.5409765e-06,-1.5425737e-06,-1.5479034e-06,2.7137023e-07,9.933165e-08,5.851798e-07,1.0590283e-07
789,1.0,1.0,0.7377796,5.112596e-06,-1.8283537e-06,8.667267e-06,-1.460756e-05,-3.9272154e-06,1.3073561e-05,-1.3404281e-05,2.7685537e-06,-3.2258617e-06,-3.2202815e-06,1.4761594e-05,-5.3502604e-06,9.1710435e-06,-1.18320295e-05,3.0176416e-06,-2.703603e-06,8.518295e-06,4.100111e-06,3.1918817e-06,4.0468663e-06,-1.5589471e-06,3.594604e-07,-1.2600955e-06,-1.8218067e-06,2.1566946e-07,-1.7069837e-07,-1.3678472e-07
790,1.0,1.0,0.7377902,4.256801e-06,-9.723268e-07,7.0217225e-06,-1.0282485e-05,-6.6896732e-06,-4.1681e-06,9.345269e-06,-1.908541e-06,-6.4603605e-06,-2.6400421e-05,-1.5413078e-05,-1.1995811e-05,-3.4357167e-06,-1.1294922e-05,1.2846756e-05,8.704274e-06,-2.6793691e-06,5.375855e-06,-1.2994267e-06,8.501723e-06,5.327079e-07,-1.0006729e-06,4.2890468e-07,-1.9065479e-06,1.0104909e-06,-2.535573e-07,-3.0313814e-07
791,1.0,1.0,0.7378008,1.1747377e-06,4.451664e-06,-4.3710415e-06,-1.0782383e-05,1.0464281e-06,2.6714108e-05,-3.2026805e-06,7.778488e-06,1.3421704e-05,6.4120527e-06,-4.3207547e-06,8.458154e-06,-9.618528e-06,7.0384085e-06,2.371467e-05,1.2407198e-06,-9.596185e-06,1.1946805e-06,-9.937106e-06,5.9765935e-06,-2.8106374e-06,1.6624375e-06,1.4373238e-06,-9.989286e-07,5.6656944e-07,-1.5748498e-07,-2.8317422e-07
792,1.0,1.0,0.7378114,-1.470827e-06,1.1366786e-05,1.4827746e-06,-4.1362455e-06,6.5654062e-06,7.401692e-06,-1.7309936e-06,-2.5867103e-06,-4.289948e-06,-1.8793426e-05,-7.6670955e-07,1.0697006e-05,-3.9000047e-06,2.2748108e-07,8.291111e-06,-4.509447e-07,3.868907e-06,3.1410434e-06,2.050581e-06,-2.1526446e-06,-1.048276e-06,-3.662902e-06,-1.0650277e-06,-6.530351e-07,1.766133e-07,-2.703143e-07,2.1673108e-08
793,1.0,1.0,0.737822,-2.1506862e-06,3.1719799e-06,3.955674e-06,1.4368567e-06,-7.017546e-06,-6.0698826e-06,1.559888e-06,-5.3176777e-06,-2.2181066e-05,2.235993e-05,-2.0399807e-06,-1.7797585e-05,-1.6393362e-05,5.92154e-06,2.3829745e-05,9.692731e-06,1.4625184e-05,3.5513826e-06,7.70325e-06,-2.5256078e-08,3.2447813e-06,2.2334325e-06,6.362931e-07,-8.709378e-07,6.5074573e-07,-5.398642e-07,2.9498947e-08
794,1.0,1.0,0.7378326,-2.645109e-06,9.730321e-06,6.745217e-06,-1.0504158e-05,-8.409911e-06,1.840018e-05,-1.4585846e-06,-1.2321825e-05,-6.3339407e-06,-7.998954e-06,2.5449642e-06,-3.9713573e-06,1.2170876e-05,4.273991e-07,3.170601e-05,8.060473e-06,-1.7645433e-06,7.038365e-08,4.7292933e-06,-1.0480279e-06,5.5975597e-06,-2.152858e-06,-1.2955626e-06,-9.698163e-07,2.1786805e-07,-9.2303736e-08,1.4661813e-07
795,1.0,1.0,0.73784316,3.8192707e-06,4.519014e-06,-9.583123e-07,-6.0510215e-06,-3.9236365e-06,2.2488704e-05,9.5104224e-07,-6.0221505e-06,-2.2792694e-06,6.7640995e-06,-3.418853e-06,-6.9189065e-07,-9.815794e-07,4.7180056e-06,1.736472e-05,7.3355736e-06,-7.273032e-06,-4.4102174e-07,-3.6015751e-06,-4.132101e-06,-2.763717e-06,-4.1853013e-07,-2.740648e-07,5.7076176e-07,6.25977e-07,-1.7656274e-07,-3.4239324e-08
796,1.0,1.0,0.73785377,2.429526e-07,-2.8553588e-06,-4.0996588e-07,-2.1323758e-05,-4.4759777e-06,8.56262e-06,-1.5827135e-06,-1.3994822e-06,-5.343847e-06,1.6945707e-05,-1.6682123e-05,-8.904748e-06,-8.1126245e-06,-5.8129544e-06,1.7996368e-05,-1.2903977e-05,9.045351e-06,5.034749e-06,-1.5392849e-06,1.0484636e-06,-2.5718773e-06,2.5842166e-06,4.459043e-08,-2.1624415e-07,-8.560804e-07,3.008458e-07,1.693431e-07
797,1.0,1.0,0.7378644,-1.3965171e-06,1.0316963e-05,1.4233193e-06,-1.4926421e-05,-2.672396e-06,-5.987527e-06,-3.7160896e-06,1.1293168e-06,4.152106e-06,-4.0778173e-06,-1.8892446e-05,1.26877985e-05,-1.1957761e-05,-1.23881155e-05,-9.9981535e-06,-4.564083e-06,6.455803e-06,-1.3352456e-05,9.82312e-07,4.269402e-07,-7.0828503e-07,8.284963e-07,-8.0133674e-08,-2.112018e-06,-5.844544e-07,-1.8610203e-07,-9.7736944e-08
798,1.0,1.0,0.737875,-2.9219918e-06,4.6986233e-06,6.592686e-07,-4.79532e-06,-7.396585e-06,1.4035463e-05,-6.086099e-06,-1.6335309e-05,2.1731652e-05,2.007442e-05,3.6272963e-06,-1.826725e-06,-1.348335e-06,-2.4609366e-07,1.31823435e-05,-8.332034e-06,7.237657e-06,-2.4724138e-06,1.3559795e-06,-3.9641958e-07,2.4662024e-06,-3.547049e-06,-1.1053124e-07,6.637248e-07,6.016992e-08,-2.1538175e-07,1.8490944e-07
799,1.0,1.0,0.7378856,-1.7568883e-06,6.371859e-06,8.610273e-06,-6.8197123e-06,5.0531316e-06,4.005188e-05,-7.4134177e-06,3.521373e-06,-2.7942953e-05,-2.9450616e-06,5.0882045e-06,1.0575779e-05,5.989777e-06,4.1623084e-06,3.510221e-05,-4.262318e-06,-7.7942684e-07,4.113835e-06,-2.6580785e-06,-5.816036e-06,-4.7417677e-07,-1.4610804e-07,1.45913e-06,-9.625389e-07,-7.991486e-08,-5.417693e-08,-1.7138285e-07
800,1.0,1.0,0.73789614,1.601211e-06,1.11420595e-05,4.8227644e-06,-8.893691e-07,-1.0788942e-05,1.6969117e-05,7.1014083e-06,-1.2719146e-07,1.2988709e-06,3.8368585e-06,5.6483655e-06,-9.5148325e-06,4.401811e-06,2.203913e-07,2.4333567e-06,-2.098074e-06,3.1891777e-06,-5.2930372e-06,4.6685477e-06,-1.9224883e-06,5.3854337e-06,2.8554994e-06,-7.8327014e-07,5.3302387e-07,-3.8835398e-07,6.624368e-08,-2.0901844e-08
801,1.0,1.0,0.73790675,1.3047553e-06,4.78028e-06,-6.6951357e-06,-1.48425925e-05,8.568253e-06,2.5601184e-05,1.0846109e-05,-4.820269e-06,7.5535313e-06,9.5849355e-06,1.0270505e-06,-1.0034622e-07,-9.531784e-06,-7.8640805e-06,6.2334443e-06,2.1221846e-05,8.449644e-06,-4.0861937e-06,2.383079e-06,1.6093244e-06,-8.3560366e-07,2.5989366e-06,1.3420176e-06,6.875997e-07,-1.0359668e-06,3.743994e-07,3.0158976e-08
802,1.0,1.0,0.73791736,5.2464075e-06,1.2486168e-05,-3.3784918e-06,-1.3899918e-05,-1.6254118e-06,1.8456674e-05,5.4156185e-06,-1.7088214e-06,6.626124e-06,7.5797043e-06,-2.4519593e-07,1.8522352e-06,-1.3539204e-05,-3.5652681e-06,3.9415095e-06,-7.73595e-06,7.702482e-06,4.095318e-06,-4.862924e-06,4.9515907e-06,-3.2595672e-06,1.7458588e-06,-7.601011e-07,-8.457662e-07,9.124057e-09,1.4301206e-07,1.4866003e-08
803,1.0,1.0,0.737928,-2.126815e-06,-5.7085113e-06,2.4977994e-06,-1.1302328e-05,-3.5768944e-06,2.6989255e-05,1.8455376e-05,1.4916764e-05,1.116714e-06,-9.663192e-06,1.9542729e-07,-2.0103578e-05,8.462003e-07,-1.5472858e-06,5.4679665e-05,-8.785209e-07,-8.1597716e-07,4.1861713e-06,2.3122495e-06,3.0592116e-06,2.2563167e-06,1.0039329e-06,1.0619608e-06,-2.2411977e-07,-2.9253835e-07,5.3039446e-07,-1.9463278e-07
804,1.0,1.0,0.7379385,5.0512944e-07,1.4009943e-06,-6.6484745e-06,-1.3632107e-06,7.9730704e-08,1.9034822e-05,-1.4845363e-05,4.7756357e-06,-2.458072e-06,-2.6195139e-05,-1.6979333e-05,8.944288e-06,1.3547653e-05,-6.8145687e-06,3.6396816e-06,-1.87641e-05,1.9673398e-05,-3.8225738e-07,-8.3544995e-07,-4.639055e-06,-3.3502597e-06,-1.820581e-06,6.885137e-07,1.10601235e-07,1.87356e-07,6.145739e-09,7.6377795e-08
805,1.0,1.0,0.73794913,1.6527947e-06,7.4947357e-06,-9.108745e-06,-9.254387e-06,-1.5712694e-05,8.780271e-06,3.278576e-07,9.833151e-06,9.707114e-06,7.2554567e-06,1.3541922e-05,-2.4787654e-05,5.913238e-08,-7.487113e-07,4.0576906e-06,-2.9318517e-06,1.9316697e-06,-1.9308197e-06,-1.755638e-06,-2.8043985e-07,-5.7801703e-06,-1.3297455e-07,-3.4594456e-07,-1.267832e-06,-2.5275565e-07,-7.3724735e-08,3.5642024e-08
806,1.0,1.0,0.73795974,-2.780909e-06,-9.247068e-06,1.0344622e-06,-6.255594e-06,2.0393863e-06,1.4953571e-05,-6.466287e-06,-1.6615604e-05,3.1095512e-06,-8.416034e-06,-7.8338435e-06,-7.4845443e-06,-6.7732153e-06,-2.0707898e-06,4.0078205e-05,-2.7930166e-06,-4.668735e-06,9.179374e-06,-2.6194941e-06,-5.786095e-06,-3.4439586e-06,-1.247166e-06,-3.105865e-07,2.187681e-08,2.3018445e-09,-2.8073586e-07,-1.0276404e-07
807,1.0,1.0,0.7379703,1.6505294e-07,1.0366753e-05,6.8833674e-06,-8.862092e-06,-9.675624e-06,3.1088723e-05,-8.997342e-06,-1.0480181e-05,2.246433e-06,2.2265044e-06,-6.173619e-06,-9.80887e-06,2.0259763e-06,7.115943e-06,1.8345492e-05,3.6030528e-06,8.0097857e-07,2.1233145e-06,-4.5423985e-06,4.233659e-06,-4.5839156e-06,-2.5987608e-06,-1.3815401e-06,-1.3213497e-06,-3.9909472e-07,2.4570454e-07,-2.8798688e-08
808,1.0,1.0,0.7379809,1.3762576e-06,8.2146335e-07,3.790134e-06,-1.3107709e-05,-8.496781e-06,-9.909704e-07,-4.817668e-06,8.092473e-06,8.209824e-06,-8.43125e-06,-4.9958808e-06,3.3952392e-06,-9.96661e-06,2.9490125e-06,2.5524838e-05,1.4252229e-06,9.415882e-06,-5.397736e-07,1.277514e-06,2.0614756e-07,3.1231598e-06,2.6640062e-06,5.0355516e-07,-1.63986e-06,-2.5537943e-07,5.9279444e-07,1.10021396e-07
809,1.0,1.0,0.7379915,2.915768e-06,5.1531896e-07,-5.0469725e-06,-3.8777366e-06,7.770259e-06,1.0713255e-05,3.3322558e-06,1.6657891e-06,-2.0936475e-05,-8.745408e-06,1.5137113e-06,-7.604478e-06,5.4446696e-06,-7.084619e-06,-2.2730278e-06,-2.6582168e-06,-8.227038e-06,-1.10505625e-05,-3.8967573e-06,4.018671e-06,1.5079403e-06,-1.347194e-06,1.9209277e-07,-2.5872882e-07,1.5050897e-07,1.1171054e-07,5.419546e-08
810,1.0,1.0,0.7380021,1.6421426e-07,8.349758e-06,-5.6932486e-06,-6.146507e-06,-1.1741883e-05,2.2101565e-05,-1.174686e-05,-8.9276255e-06,-1.3170459e-05,1.546104e-06,-2.0390515e-05,2.3153068e-06,-2.4597724e-05,-3.6078736e-06,6.1259475e-06,6.251445e-06,6.485388e-06,-2.0139985e-06,5.275187e-06,4.5946766e-07,1.5285595e-07,-1.4905621e-06,3.022194e-07,-4.945567e-07,7.546443e-07,8.537401e-09,-8.583032e-08
811,1.0,1.0,0.7380127,-2.8824516e-06,-4.9753407e-06,1.3148781e-06,-6.070992e-07,-6.898204e-06,1.475079e-06,1.4819785e-06,8.553621e-06,1.7062128e-05,6.294268e-06,2.859277e-06,-1.1614111e-06,-2.679599e-06,8.717971e-06,2.3153882e-05,3.903508e-06,-5.7914126e-06,5.3249905e-06,1.5451246e-06,4.918225e-06,-2.9334187e-06,-1.2499946e-06,1.8350354e-06,1.3242246e-06,1.0285793e-07,4.4447e-07,-1.1231803e-07
812,1.0,1.0,0.7380233,-2.1327971e-06,4.8842203e-06,-2.5657585e-07,1.0851348e-06,-1.7070759e-06,1.2887189e-05,8.45318e-06,9.86547e-06,-2.0211317e-05,-4.4420153e-06,-3.5888859e-06,2.1670538e-05,6.6533753e-06,1.8437838e-06,-1.6796939e-06,-5.1655525e-07,-4.5721836e-06,-4.2744077e-06,2.3036625e-06,7.626467e-07,-1.7765555e-06,9.65971e-07,6.6986433e-07,4.3187928e-08,-7.6872095e-07,2.6536054e-07,2.0023128e-08
813,1.0,1.0,0.7380339,6.192123e-06,8.491832e-07,-2.5136916e-07,-7.3935857e-06,-4.0981313e-06,1.8843626e-05,-7.0042693e-06,2.5397771e-06,-3.3273204e-06,-2.404595e-06,8.040913e-07,2.1693531e-06,-1.6924832e-05,-8.4421407e-07,1.4009718e-05,1.0384709e-05,-4.0152513e-06,9.725428e-06,6.3221914e-06,-3.831442e-08,2.4635722e-06,-5.853098e-07,1.4398054e-06,-7.533547e-07,-1.2668919e-07,2.0171557e-07,-4.4351767e-09
814,1.0,1.0,0.7380445,1.6857546e-06,-3.2177575e-06,3.0300137e-06,4.403744e-06,-1.1617043e-05,2.8678507e-05,5.3387803e-06,-6.0757416e-06,-3.2312366e-06,-3.7865226e-05,4.8392412e-06,5.420204e-06,-8.02915e-06,4.4133226e-06,9.98067e-06,8.643659e-06,1.3568449e-06,-7.701195e-07,-1.0339012e-06,6.1251416e-07,-2.468838e-06,-1.9575104e-06,7.3472916e-07,3.2194336e-07,-3.2308796e-07,4.0032006e-07,2.733209e-07
815,1.0,1.0,0.73805505,1.3754183e-06,3.853357e-06,-1.9203571e-06,-1.4367461e-05,1.0547328e-06,9.036464e-06,-2.3969426e-06,6.620316e-06,-7.991101e-06,5.5350865e-06,-1.1438388e-05,7.655186e-06,-1.6296071e-06,8.100729e-06,2.7839564e-05,2.2618448e-07,1.1223593e-05,-2.7306335e-06,-3.684213e-06,8.227364e-07,4.2588044e-06,-1.754597e-06,-3.9250577e-07,-2.3366138e-07,4.3463302e-08,5.9629036e-07,4.984698e-09
816,1.0,1.0,0.73806566,5.0792273e-06,-1.0860687e-05,6.3488767e-07,-1.4357747e-05,-1.3928094e-05,2.1891674e-06,6.1610586e-07,6.4229484e-06,-7.016505e-06,-1.8880646e-05,-8.575426e-08,3.847753e-07,-3.6669915e-06,2.9518662e-05,1.0669444e-05,-1.4174895e-05,-1.4363324e-05,8.672654e-06,-6.748878e-07,3.6991912e-06,9.161681e-08,6.5519856e-07,8.8569186e-07,1.3443901e-06,2.5141398e-07,-3.3561588e-07,7.076434e-08
817,1.0,1.0,0.73807627,-1.8257925e-06,-6.84972e-06,2.5150819e-06,-1.3735606e-05,1.5235038e-05,2.2512151e-05,-7.654863e-06,8.99655e-06,-6.137687e-06,1.0612673e-05,1.2531815e-06,1.1770146e-05,-1.1419568e-05,6.95633e-06,3.1216616e-06,-9.111692e-07,1.1926356e-05,-2.2438376e-06,-9.267607e-06,-1.8753927e-06,1.6995047e-06,-3.914555e-07,1.7837963e-06,6.026699e-08,1.612629e-07,-2.0513663e-07,7.1894696e-08
818,1.0,1.0,0.7380868,6.082045e-08,3.4402992e-06,-2.4397348e-06,-8.216457e-06,3.902458e-06,2.3791406e-05,-1.456164e-06,1.5290283e-05,2.17064e-05,9.1008105e-06,1.4011072e-05,1.4500567e-06,-1.5955451e-05,5.925392e-06,1.4025331e-05,3.6050744e-07,-9.376739e-06,4.4369494e-06,1.6362765e-07,2.4614872e-06,-2.068816e-06,9.4946716e-07,-5.348565e-08,-1.0819289e-06,-5.2740877e-08,1.788662e-07,2.9885477e-08
819,1.0,1.0,0.7380974,2.0537163e-06,2.3311097e-06,7.399255e-06,-9.537842e-06,3.1513054e-07,1.1004124e-05,5.481388e-07,-5.6572558e-06,2.3530697e-06,-1.6737748e-05,-7.9367555e-06,-1.1387133e-05,3.4243044e-07,-6.915717e-06,5.020858e-05,-3.527557e-06,-1.1093724e-05,1.9227632e-06,-6.111339e-06,-4.6466657e-06,4.5867705e-07,3.0428992e-06,-1.7514972e-06,2.5088534e-07,5.043532e-07,-1.7662877e-08,-7.2303843e-09
820,1.0,1.0,0.73810804,6.0392875e-07,-8.524673e-06,2.921911e-06,-5.4806346e-06,3.0462081e-06,2.0128955e-05,-4.73944e-06,-1.8548074e-06,-1.1266932e-05,-1.0506631e-05,1.7414541e-06,-5.7600587e-06,-9.7547845e-06,8.836442e-06,1.4388042e-05,-5.4157317e-06,1.4542472e-06,-9.148505e-07,-9.815587e-07,-2.3658965e-06,2.1709352e-06,1.3175942e-07,-4.4574034e-07,-4.8987147e-07,-1.6326482e-08,-1.7410706e-07,4.5189736e-08
821,1.0,1.0,0.73811865,3.6348536e-06,1.3243256e-07,-1.5490085e-06,-4.211255e-06,-1.9020456e-05,1.6761038e-05,9.090516e-06,-4.5085853e-06,1.7401157e-05,-7.132095e-07,9.631203e-06,-1.0518855e-05,1.3194838e-05,-7.867978e-06,-4.478721e-06,5.7530037e-06,-2.8171678e-06,3.2640746e-06,-3.6517101e-06,-7.3311645e-07,5.0225617e-07,1.7033686e-08,-8.5259664e-08,-7.5658386e-07,-1.8112578e-07,1.8720723e-08,-1.2732466e-08
822,1.0,1.0,0.7381292,4.056055e-06,2.0463729e-06,-5.0802228e-06,-4.7852365e-07,-1.6339183e-05,8.777442e-06,2.625641e-06,-6.096366e-06,-5.8122146e-06,-1.6134487e-05,-1.270754e-08,2.4221424e-06,-5.0060194e-06,-1.2124349e-05,1.1963741e-05,-3.6457052e-06,-3.385469e-06,-4.880469e-06,-5.9873275e-07,-2.8646007e-06,-2.5472582e-06,6.7759e-07,5.234886e-07,-9.48737e-07,-9.753466e-07,1.1106642e-07,-1.7515474e-08
823,1.0,1.0,0.7381398,-1.576201e-06,-4.5749057e-06,-2.9417993e-06,-6.9654643e-06,-1.10166674e-07,1.865165e-06,-8.129441e-06,4.8115817e-06,-6.281672e-06,9.79067e-06,-3.1001127e-06,3.032031e-06,5.5402443e-06,-1.33068825e-05,1.643369e-05,-8.024149e-06,-8.729769e-07,-7.556028e-06,2.4154651e-06,3.1803272e-06,1.4815328e-06,1.1657912e-07,2.6389775e-06,-6.931597e-07,3.5094024e-07,3.4314107e-07,-1.4802912e-08
824,1.0,1.0,0.7381504,4.0466452e-09,6.9204966e-06,-5.184467e-07,-5.740299e-07,-1.2823563e-05,8.604982e-06,1.6415008e-05,9.3495855e-06,-3.0497167e-06,5.855483e-06,-3.4498344e-06,3.5172383e-05,-1.5750937e-05,-4.495208e-06,1.156463e-05,-3.16568e-06,-1.55457e-05,7.330282e-06,-2.3469838e-06,1.1057649e-05,-4.067398e-06,6.8529636e-07,-1.3298326e-06,1.12828e-06,9.3189605e-08,1.2703735e-07,1.0269383e-07
825,1.0,1.0,0.73816097,-3.0247675e-06,3.5069288e-06,-7.0112665e-06,-1.45646045e-05,-1.1592609e-05,1.5347701e-05,-1.6254616e-06,2.053421e-05,-2.6335138e-06,1.7960413e-06,-6.7145133e-06,1.0044495e-06,7.3760257e-06,5.1560664e-07,2.9297491e-05,8.1980625e-06,-4.9854943e-06,-7.4728614e-06,1.8540298e-06,-7.297463e-07,2.9879016e-07,1.6219554e-06,-3.28238e-07,1.7032464e-07,3.3308723e-07,-1.7292336e-07,-5.476711e-09
826,1.0,1.0,0.7381716,2.5132983e-06,-2.5273998e-06,-4.8656007e-06,-1.1769824e-06,5.6962353e-06,2.6071675e-06,1.0335488e-05,1.1027403e-05,-8.0276905e-06,1.2057894e-05,-6.5716276e-06,-1.7698045e-06,4.7854214e-06,1.1636539e-05,6.66884e-06,-1.0238625e-05,4.801927e-06,-9.5138075e-06,-5.795994e-07,3.351226e-06,-1.3605852e-07,6.469059e-07,1.7408948e-07,8.0374684e-07,1.2235846e-07,-8.4900904e-08,-1.4604854e-07
827,1.0,1.0,0.7381822,-2.9639687e-06,5.873336e-06,1.0277539e-05,-1.4148423e-05,-5.7999473e-06,6.5245868e-06,1.4805425e-05,1.9782003e-06,9.683029e-06,-7.171035e-06,-5.5058613e-06,-9.3023124e-07,2.3905204e-07,5.624807e-06,1.5024528e-06,-1.006066e-05,8.152085e-06,1.6254946e-06,3.307031e-06,-4.1283756e-06,3.8310395e-07,-6.9570405e-07,6.8186006e-07,-4.019181e-07,7.2718706e-08,-1.0953753e-07,2.938729e-08
828,1.0,1.0,0.73819274,1.4903811e-06,5.454354e-07,-1.9604097e-06,-4.1679173e-06,3.1897e-07,2.1013375e-05,-2.9050902e-06,-5.759943e-06,1.6634996e-05,1.2366695e-07,2.673477e-06,7.392937e-07,-2.5174234e-06,9.323486e-06,2.0954998e-05,1.3819356e-06,5.6607705e-06,-5.9860154e-06,2.5122226e-06,-2.3154792e-06,1.838941e-06,2.6004398e-06,-4.3289452e-07,1.3902476e-06,4.4545465e-07,1.6775733e-08,-2.4387074e-08
829,1.0,1.0,0.73820335,1.7375953e-06,-2.8419151e-06,3.848371e-06,-1.9046416e-06,-6.3436055e-06,1.0154605e-05,-4.258296e-06,-6.7499664e-06,-7.548252e-07,-1.0414777e-06,-2.2536045e-05,5.9377217e-06,-2.851356e-05,-1.9556253e-05,-2.8964207e-06,-6.030483e-06,-3.5543228e-06,1.2948378e-05,1.3350801e-06,2.1996825e-06,2.9972844e-07,-3.0800368e-07,1.4355894e-07,1.14579656e-07,3.8738716e-07,1.2809349e-07,-2.451627e-08
830,1.0,1.0,0.73821396,-2.2240915e-06,5.339053e-07,1.7337031e-06,-8.643758e-06,-9.982956e-06,3.378662e-06,9.1133115e-06,-1.365903e-05,-7.504619e-06,-2.67485e-06,1.2101897e-05,4.4113074e-07,-1.4032253e-06,-1.15500925e-05,7.7137265e-06,-1.0379646e-05,-1.5143607e-07,-1.146815e-05,1.6443048e-06,1.7040975e-06,3.2161756e-07,-2.7158023e-06,-4.0924856e-08,1.1306271e-06,1.6884867e-07,-4.38102e-07,1.8706293e-08
831,1.0,1.0,0.7382245,-3.6915917e-06,-7.4282016e-06,7.444615e-08,-1.829546e-05,6.558251e-06,-3.1599586e-06,3.0661897e-06,4.077875e-06,-2.8614713e-06,-1.9623144e-06,-7.391617e-06,1.1497166e-05,-1.7114276e-05,2.2890938e-06,4.652481e-06,6.636484e-06,-3.514631e-06,-2.0412213e-06,2.809361e-06,1.0282027e-06,8.284465e-08,1.1504001e-06,-5.582071e-07,1.533477e-06,-2.3534544e-07,2.3511821e-07,-6.943178e-08
